uri_doremus,uri_wikidata,name_score,born_score,death_score,total_score
http://data.doremus.org/artist/e71ae9bc-f463-3a87-9255-3b2f117e46fb,http://www.wikidata.org/entity/Q351383,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e71f78ca-fc68-334a-a11d-f847def5f74b,http://www.wikidata.org/entity/Q934369,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e72ed4ec-6ff1-3744-83ef-62bf1a727ac5,http://www.wikidata.org/entity/Q713025,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e739aca5-65a0-38f1-aeda-024d4d1d18be,http://www.wikidata.org/entity/Q5540016,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e766c8ad-0a62-33cb-bec3-49238f18f3ed,http://www.wikidata.org/entity/Q1427504,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e7b8f724-5d7b-36ca-a26a-0bdc17f072aa,http://www.wikidata.org/entity/Q490381,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e7ce0ed1-b2ce-3de5-a196-331152bdb1f3,http://www.wikidata.org/entity/Q665460,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e7e85567-5253-31eb-be48-2815a5fa7001,http://www.wikidata.org/entity/Q1101303,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e80e9e08-019b-3a71-a43f-29ff03896899,http://www.wikidata.org/entity/Q200867,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e826d327-2431-3f1c-8fe0-c162e5d47fbb,http://www.wikidata.org/entity/Q205606,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e883aa9c-15cb-3700-a6e0-732f8278dd79,http://www.wikidata.org/entity/Q321630,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e980f337-ad19-3c67-a5b1-6beaee8b3467,http://www.wikidata.org/entity/Q442978,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e9dfbaec-d54c-3f8b-a5a6-38a0e44d8e61,http://www.wikidata.org/entity/Q934413,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/e9e69786-cf2d-3a8f-8e05-f062581e2ade,http://www.wikidata.org/entity/Q722975,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ea01b548-2aab-37e5-b0ec-2f10502d6969,http://www.wikidata.org/entity/Q2605041,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ea53b944-b5ee-3cbc-9b2b-aac36a5f9adb,http://www.wikidata.org/entity/Q57285,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eab4dcf2-c084-35aa-abc0-aa28603dc3b6,http://www.wikidata.org/entity/Q1256775,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eacecd30-3651-370d-b591-953756fed662,http://www.wikidata.org/entity/Q451307,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eb2d4f8d-e1ee-33e3-9cf4-4c8b1fbfdf25,http://www.wikidata.org/entity/Q318385,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eb3d057d-3581-3a1c-8f22-f65e03e2267a,http://www.wikidata.org/entity/Q449299,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eb6faf19-bad5-3345-a881-19b3d5d4fc9c,http://www.wikidata.org/entity/Q599303,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ebb0bfae-27eb-30a3-b6f5-3bfafee32bf0,http://www.wikidata.org/entity/Q69376,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ebdc7171-7247-36a9-94ec-5e3cebc02317,http://www.wikidata.org/entity/Q11934957,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ec82b4d7-9156-3bd0-b202-955aa738ad33,http://www.wikidata.org/entity/Q326004,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ec9411a0-6a17-3d81-8bf5-41897ae2987f,http://www.wikidata.org/entity/Q920082,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ec99e64a-8142-3cdc-8359-abae2b4c23e2,http://www.wikidata.org/entity/Q208546,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ece3e2f3-719e-3e43-8d41-41da2668ff66,http://www.wikidata.org/entity/Q706138,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ed672c77-3b22-3f17-9119-bd781397f620,http://www.wikidata.org/entity/Q347611,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ee2752a4-8d12-3b2a-bde8-7c51c1e4a35a,http://www.wikidata.org/entity/Q947908,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ee521e32-bf80-3c45-845b-405cb3ade6eb,http://www.wikidata.org/entity/Q1342033,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ee7251cd-9982-3600-a94b-d749d9417ff0,http://www.wikidata.org/entity/Q2756975,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eeb85f72-2b73-31ec-af0f-b1b2fa5ede08,http://www.wikidata.org/entity/Q1079150,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eec383e2-2b6a-303d-8673-faccb3d2accb,http://www.wikidata.org/entity/Q366100,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eee294c6-1e13-317b-8076-6a02e003f50d,http://www.wikidata.org/entity/Q701691,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eef9f2cc-a91e-3bce-9317-79fe902f1285,http://www.wikidata.org/entity/Q1387330,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/eeff05ca-1788-368b-8f75-aa285772d3cf,http://www.wikidata.org/entity/Q2062832,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ef0b1829-4436-3a48-85d3-011524b6bcb4,http://www.wikidata.org/entity/Q314971,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ef0fb498-df65-32bf-886b-e537083bf809,http://www.wikidata.org/entity/Q450467,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ef599a39-dd9f-3824-9a28-8c721a847f84,http://www.wikidata.org/entity/Q251818,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ef6262e2-ff06-3755-9ec6-1cde0c7efc5c,http://www.wikidata.org/entity/Q1930858,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ef9a58f4-ee92-344a-8018-b6f1766cb8c1,http://www.wikidata.org/entity/Q78797,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ef9bfbd6-39c4-3cf3-9c32-bca43886c3db,http://www.wikidata.org/entity/Q5386472,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/efa584a3-1eee-38f1-8b32-f3ae29f51d58,http://www.wikidata.org/entity/Q213910,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f0817935-c4e3-3bf2-882d-d0e96170c1c3,http://www.wikidata.org/entity/Q57247,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f0940eaa-a201-3221-aea4-7d4b052ac1d0,http://www.wikidata.org/entity/Q1407455,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f0cc317b-0d51-3c52-b428-94cb1fe1f144,http://www.wikidata.org/entity/Q656025,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f0e195c3-408f-31f9-bcab-62288cd8e341,http://www.wikidata.org/entity/Q132682,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f16263ab-dc48-3d9a-adf3-cf7b3b8069a2,http://www.wikidata.org/entity/Q1992348,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f199de41-f14a-39e1-a730-4ffe1390c616,http://www.wikidata.org/entity/Q1454572,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f1cc5d7c-9880-3fa4-9844-83eea377c719,http://www.wikidata.org/entity/Q167546,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f1ee73f4-0d96-3bdb-b4d3-9eeff25244ee,http://www.wikidata.org/entity/Q191499,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f1f96c56-82c9-3169-a157-dad497493f51,http://www.wikidata.org/entity/Q75854,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f1fb6fa7-767a-3067-a55b-5b41de0f0367,http://www.wikidata.org/entity/Q154331,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f21bdcb3-565c-3a69-aa3f-67680a28e824,http://www.wikidata.org/entity/Q7302,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f21d8301-fcf8-31d8-b0fe-dc8960d6e8cb,http://www.wikidata.org/entity/Q7184209,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f23a5101-e8b5-303a-a559-2d5152106d06,http://www.wikidata.org/entity/Q48173,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f2442bf8-e24a-366f-9e08-2958883bfee9,http://www.wikidata.org/entity/Q1720016,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f247a862-aec7-3971-865d-49fb88a94fb4,http://www.wikidata.org/entity/Q2099524,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f263f2de-4bf9-3f64-88a0-cca68d8f73fb,http://www.wikidata.org/entity/Q918402,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f28725c9-9f7a-3af8-8f14-8566fc20bd84,http://www.wikidata.org/entity/Q1379741,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f29375cc-ca01-37dd-8f45-347587942221,http://www.wikidata.org/entity/Q213900,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f32287a3-ff8b-326a-8fb5-bc13ab3f0b40,http://www.wikidata.org/entity/Q704926,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f330b576-8688-300b-8947-718202a6c714,http://www.wikidata.org/entity/Q273334,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f3464a51-4e4c-3c0b-8161-aefb52328ba2,http://www.wikidata.org/entity/Q312788,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f3fb0ddb-f221-33b3-8f18-a0754ba191a5,http://www.wikidata.org/entity/Q357326,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f427d66a-337a-37c8-80ba-0a93452efc6b,http://www.wikidata.org/entity/Q78585,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f43806f6-8bc6-3c86-871a-f302044b024b,http://www.wikidata.org/entity/Q377032,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f4412249-9a35-3511-9e2a-9df52dc8f4e6,http://www.wikidata.org/entity/Q1171207,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f482df1a-9990-3708-8950-674bad8c4289,http://www.wikidata.org/entity/Q294225,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f489b746-6c40-301a-baf9-940210be9eb9,http://www.wikidata.org/entity/Q1348195,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f4d29759-4670-39d6-af29-950fbddb3a89,http://www.wikidata.org/entity/Q1940929,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f5310508-56a6-32f5-a30b-a6a6daf52f6c,http://www.wikidata.org/entity/Q965853,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f5514488-229c-366c-89e3-189aaceaae1a,http://www.wikidata.org/entity/Q798663,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f5ef9261-b653-3955-9e94-dbb2447b557d,http://www.wikidata.org/entity/Q1391004,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f5f3717c-6b8f-3536-9616-eacd4e907a4f,http://www.wikidata.org/entity/Q926422,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f5fe637b-ade4-3789-9dd2-60c8d9ef5021,http://www.wikidata.org/entity/Q434389,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f6048bb2-d512-3a77-99ae-7a88f0800d57,http://www.wikidata.org/entity/Q93227,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f64856a3-f580-3ad1-a98e-f7747d2701e8,http://www.wikidata.org/entity/Q506312,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f662275a-b111-3f14-89e9-615355af1465,http://www.wikidata.org/entity/Q948879,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f66ba987-9383-3940-bae6-0a5a770b0422,http://www.wikidata.org/entity/Q313669,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f71cf790-a6a9-34cb-9f0e-1ddfb62f7fcd,http://www.wikidata.org/entity/Q221450,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f753314d-87a7-32a9-9218-da98ae4f9812,http://www.wikidata.org/entity/Q7351,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f7cf9129-dfd2-3f8f-9383-44d8389fcb15,http://www.wikidata.org/entity/Q5214848,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f812bcfb-a58b-38cd-8600-bd93f2b03672,http://www.wikidata.org/entity/Q185928,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f85d95d7-485a-3cd7-a13c-0df3739db348,http://www.wikidata.org/entity/Q132682,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f86db654-aab9-37e3-9e0b-6dd508c826f6,http://www.wikidata.org/entity/Q932694,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f89adb8b-f880-3fd5-950c-2089f020a137,http://www.wikidata.org/entity/Q66075,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f8fa4a8e-6b1e-32b9-b1e5-aa624052a062,http://www.wikidata.org/entity/Q1096647,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f92bcc45-052e-342d-a00b-1b7cdbd89828,http://www.wikidata.org/entity/Q312698,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f93936fd-5c19-392d-ae18-3a9831a9b668,http://www.wikidata.org/entity/Q433912,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f9a2ac39-a62d-3be2-8abb-e564de0ec96d,http://www.wikidata.org/entity/Q7294,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/f9bcc9f5-da6c-3b49-8268-5d8ee42fbb2f,http://www.wikidata.org/entity/Q1355714,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fa03df8b-d3ed-3b17-8182-5c994699da2a,http://www.wikidata.org/entity/Q312498,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fa6621a5-04e3-3ddf-97a6-74c245cb59bb,http://www.wikidata.org/entity/Q405748,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fae7254a-4a78-3534-8182-2eafab9ccb15,http://www.wikidata.org/entity/Q318942,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fb181116-c437-30c3-9eb5-9a055d9819f1,http://www.wikidata.org/entity/Q377409,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fb2aaad9-eecc-3f7c-8476-37758196bc8d,http://www.wikidata.org/entity/Q331494,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fb655252-78ef-3d81-b74a-ed0c0bd17235,http://www.wikidata.org/entity/Q332421,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fb84355d-48d0-3a29-b9e3-5d258e0b1fb9,http://www.wikidata.org/entity/Q787155,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fc1576dd-e30b-378d-9b77-6f3118df437f,http://www.wikidata.org/entity/Q22911074,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fc32eb27-dd1e-3283-837c-9bc08ff3de25,http://www.wikidata.org/entity/Q213742,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fc9bc2a9-c531-3d43-bb00-1026adaad30c,http://www.wikidata.org/entity/Q15505083,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fce3a219-2825-37d4-a043-e9a09796c702,http://www.wikidata.org/entity/Q2282938,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fd01e11b-8b66-3e26-903f-6f20e6de10ae,http://www.wikidata.org/entity/Q15869,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fd06885a-227c-307d-a197-99b8e3d8c1be,http://www.wikidata.org/entity/Q49481,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fd64cdd7-59b2-38c3-9c80-60e9e5c8756d,http://www.wikidata.org/entity/Q320146,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fd69cbf5-cac0-3bd6-9d75-dfbcc4a5334d,http://www.wikidata.org/entity/Q918479,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fdb8f828-ab85-3c9e-aa6f-c7764834af38,http://www.wikidata.org/entity/Q707340,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fdca5ada-c52c-3548-8098-da4ffd497779,http://www.wikidata.org/entity/Q6041561,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fde8c8b8-85eb-33a0-9285-017dbe50834c,http://www.wikidata.org/entity/Q1806499,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fdede061-9b06-324e-9a76-ac600695d5c8,http://www.wikidata.org/entity/Q1345146,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fe1145e1-b9e3-3d5b-b009-7a2f3f29e4c0,http://www.wikidata.org/entity/Q570279,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fe285a82-eb65-35f6-9dfb-5fb426610091,http://www.wikidata.org/entity/Q296828,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fe3b08b9-966c-38e9-a1bf-0b9abad0ae2f,http://www.wikidata.org/entity/Q898138,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/fe82b187-f440-3cb1-b9ce-65c95d1788eb,http://www.wikidata.org/entity/Q1178302,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/feedb49e-60a1-3d09-9c85-8cac5cadd123,http://www.wikidata.org/entity/Q57257,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ff158d6f-c182-302f-b02e-2c134a42b6ba,http://www.wikidata.org/entity/Q272943,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ffa01ece-0a09-3769-b859-2e1a436edd11,http://www.wikidata.org/entity/Q918359,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ffb08009-c1b1-35b4-8729-1ecd03605049,http://www.wikidata.org/entity/Q189766,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ffc55176-be17-36a6-beb9-f43f8a2a9b64,http://www.wikidata.org/entity/Q310431,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/ffcd9d84-72a3-3a83-bd51-7215f253a2b1,http://www.wikidata.org/entity/Q1373824,1.0,1.0,1.0,3.0
http://data.doremus.org/artist/030c9480-ec75-3a9a-a529-885f009b2160,http://www.wikidata.org/entity/Q506089,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/0dcc2d36-b653-3add-a83a-f74671708af4,http://www.wikidata.org/entity/Q2142584,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/0ddb03ac-1d72-3d10-99c1-2062bdb159be,http://www.wikidata.org/entity/Q11906089,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/0fb6f18c-bbc3-3563-a996-f1f418bbc8b3,http://www.wikidata.org/entity/Q207660,1.0,1.0,0.7,2.7
http://data.doremus.org/artist/1967b571-2b18-3ee4-8ffe-03dba6ef6398,http://www.wikidata.org/entity/Q735285,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/1b6d9e0e-8ab2-362a-a40d-043176ecfd54,http://www.wikidata.org/entity/Q18236235,1.0,1.0,0.7,2.7
http://data.doremus.org/artist/1fbcb54d-0791-37fb-a6f2-581cdb53117b,http://www.wikidata.org/entity/Q2660424,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/211312ba-ff5a-3f56-adda-a921ba3fd402,http://www.wikidata.org/entity/Q345446,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/26010e01-a80e-3ad8-bd4c-49c4ce34aec5,http://www.wikidata.org/entity/Q3939944,1.0,1.0,0.7,2.7
http://data.doremus.org/artist/2c29cb7d-2b69-3902-97f7-057c4ed1fb50,http://www.wikidata.org/entity/Q2247998,1.0,1.0,0.7,2.7
http://data.doremus.org/artist/388c38bb-54be-3ec1-bb42-8b4df4c90ac0,http://www.wikidata.org/entity/Q1375195,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/4a07bd1a-b903-37e9-b9a3-c5f7ee527276,http://www.wikidata.org/entity/Q313525,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/4b39dd49-e8ce-3c3b-b089-16c749ffe17b,http://www.wikidata.org/entity/Q919152,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/4f2e21a7-46d7-392f-9db9-9a2cba68b1c0,http://www.wikidata.org/entity/Q715379,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/5e4744f1-e407-3b35-8560-6affe6e243df,http://www.wikidata.org/entity/Q161208,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/710444cf-f46e-3c76-a6fd-01eab0697bc4,http://www.wikidata.org/entity/Q6700442,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/802e24b8-032c-3292-b6ff-c7fba2665a8b,http://www.wikidata.org/entity/Q947941,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/81a07aa4-4481-3da1-82ba-51252965805a,http://www.wikidata.org/entity/Q2958208,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/837e2ce4-8895-33e0-9981-596391e04c59,http://www.wikidata.org/entity/Q974528,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/a927d2e6-5ea0-3745-8886-db1b45104394,http://www.wikidata.org/entity/Q18236235,1.0,1.0,0.7,2.7
http://data.doremus.org/artist/acb59349-ac1d-31dd-a53d-395f3d781f1b,http://www.wikidata.org/entity/Q1103173,1.0,1.0,0.7,2.7
http://data.doremus.org/artist/d825a98d-48df-3682-8292-7cc4c1518231,http://www.wikidata.org/entity/Q215120,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/e22577a2-84cb-3535-ac0c-d8fb99beccff,http://www.wikidata.org/entity/Q189015,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/e29dab56-9c36-3267-bc08-0ed7ee3a66fe,http://www.wikidata.org/entity/Q3161184,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/ff03da03-5e88-398b-ae1d-d97350c9c0a3,http://www.wikidata.org/entity/Q432938,1.0,0.7,1.0,2.7
http://data.doremus.org/artist/569dc9cb-36a4-3980-9819-95d38d35e865,http://www.wikidata.org/entity/Q2262579,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/7006052b-f02e-3c5d-a76a-03b98e2fc4a5,http://www.wikidata.org/entity/Q7311,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/81a6c948-bfe7-3597-812f-e3d4f3a4189d,http://www.wikidata.org/entity/Q435665,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/9870d5ad-d517-398e-94a9-d8eadadd9ea0,http://www.wikidata.org/entity/Q3083168,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/98f072b8-24cd-3ad3-a853-940c5845b56a,http://www.wikidata.org/entity/Q2331640,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/9a36a79a-7a60-36a6-a7ee-3a61880c2555,http://www.wikidata.org/entity/Q371825,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/9f5810ce-77f0-311b-8bcf-267f1ae61468,http://www.wikidata.org/entity/Q93341,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/c65c1f6a-f337-36f3-9198-a54b841bf3fb,http://www.wikidata.org/entity/Q1353559,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/de026c12-d12a-3bdc-9407-5654a8674208,http://www.wikidata.org/entity/Q960294,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/f96a1223-966b-3b62-8576-7869e5f0a2d5,http://www.wikidata.org/entity/Q982378,1.0,0.5,1.0,2.5
http://data.doremus.org/artist/99762362-afe4-3f1f-940f-6f345a9c9cfc,http://www.wikidata.org/entity/Q19395800,1.0,1.0,0.3333333333333333,2.3333333333333335
http://data.doremus.org/artist/bf1a93db-4915-3fd2-8189-a92bd6fa570d,http://www.wikidata.org/entity/Q3080044,1.0,0.3333333333333333,1.0,2.333333333333333
http://data.doremus.org/artist/ffaea8b9-2355-37ec-9d81-3b40eb426ffd,http://www.wikidata.org/entity/Q109612,1.0,0.3333333333333333,1.0,2.333333333333333
http://data.doremus.org/artist/1201d05b-64b6-3cd5-a7a7-b2d7e808f2c9,http://www.wikidata.org/entity/Q919632,1.0,0.25,1.0,2.25
http://data.doremus.org/artist/98c679cd-e1c8-373c-885b-b11003381c83,http://www.wikidata.org/entity/Q441399,1.0,0.25,1.0,2.25
http://data.doremus.org/artist/9bb52f00-e053-3480-b756-ab9bee1fb4c8,http://www.wikidata.org/entity/Q290109,1.0,0.25,1.0,2.25
http://data.doremus.org/artist/c58099e2-503c-3927-a563-4622f9df4014,http://www.wikidata.org/entity/Q317033,1.0,0.2,1.0,2.2
http://data.doremus.org/artist/2e2cfede-e259-33bb-88ff-9639d7bbfd17,http://www.wikidata.org/entity/Q11944435,1.0,0.125,1.0,2.125
http://data.doremus.org/artist/2fe8a9dc-1ba2-30aa-91f4-3fefcfa8113f,http://www.wikidata.org/entity/Q1230717,1.0,0.1,1.0,2.1
http://data.doremus.org/artist/7b8e4ac6-3140-34ae-875c-ce4eaba89eed,http://www.wikidata.org/entity/Q2824777,1.0,0.1,1.0,2.1
http://data.doremus.org/artist/cc2d4929-7dbe-3cc4-8e4a-ce44db2a8bbb,http://www.wikidata.org/entity/Q5076618,1.0,0.1,1.0,2.1
http://data.doremus.org/artist/ecd3105c-09b3-32db-9199-9c5a7d05f93a,http://www.wikidata.org/entity/Q456099,1.0,1.0,0.1,2.1
http://data.doremus.org/artist/3b65d419-53d7-34e1-9c0a-44501f34b2a3,http://www.wikidata.org/entity/Q712489,1.0,1.0,0.09090909090909091,2.090909090909091
http://data.doremus.org/artist/19abfb4d-db7d-334e-8a4a-1695e7419eee,http://www.wikidata.org/entity/Q143059,1.0,0.06666666666666667,1.0,2.0666666666666664
http://data.doremus.org/artist/2a58a4f2-9677-3b63-b79b-91b60aa56dd8,http://www.wikidata.org/entity/Q1363402,1.0,0.05,1.0,2.05
http://data.doremus.org/artist/fa230bc1-1991-39bf-9d44-e9a833763098,http://www.wikidata.org/entity/Q514975,1.0,0.037037037037037035,1.0,2.037037037037037
http://data.doremus.org/artist/7e7bbe8b-058a-31b3-b11b-3669c0c302e0,http://www.wikidata.org/entity/Q76485,1.0,0.001893939393939394,1.0,2.0018939393939394
http://data.doremus.org/artist/0073aa37-5e9c-3949-a53c-328116725cce,http://www.wikidata.org/entity/Q3809478,1.0,1.0,0.0,2.0
http://data.doremus.org/artist/00cf1bf1-d679-3863-bb81-857fae0b669f,http://www.wikidata.org/entity/Q740561,1.0,1.0,0.0,2.0
http://data.doremus.org/artist/00eb7c0a-35b4-3e21-a70b-85da6c6da75b,http://www.wikidata.org/entity/Q1785,1.0,1.0,0.0,2.0
http://data.doremus.org/artist/00ebf6ec-aff2-306c-b91a-3b68c7ed7c92,http://www.wikidata.org/entity/Q652841,1.0,1.0,0.0,2.0
http://data.doremus.org/artist/01249ed6-6b24-3775-a500-c8e098fc45ea,http://www.wikidata.org/entity/Q3470319,1.0,1.0,0.0,2.0
http://data.doremus.org/artist/0129f0fb-1538-3ca8-a548-cce27d2bd130,http://www.wikidata.org/entity/Q1086362,1.0,1.0,0.0,2.0
http://data.doremus.org/artist/01b730b6-75c4-369c-85dd-ff1ef0ff04bb,http://www.wikidata.org/entity/Q1483651,1.0,1.0,0.0,2.0
http://data.doremus.org/artist/01c9714e-b73c-3dac-a493-af3b44b67154,http://www.wikidata.org/entity/Q1903602,1.0,1.0,0.0,2.0
http://data.doremus.org/artist/0218efd8-9700-34d6-a323-3190945846d0,http://www.wikidata.org/entity/Q920167,1.0,1.0,0.0,2.0
http://data.doremus.org/artist/021cf8e7-ca5e-316b-94bc-e3ea2daa0fbb,http://www.wikidata.org/entity/Q976635,1.0,1.0,0.0,2.0
