3cixty_uri,3cixty_label,dbpedia_label,dbpedia_uri,score,coordinates
http://data.linkedevents.org/location/b60663fa-2e4a-37cb-a5d4-0be3a019d318,Saint Laurent Du Var Le Kashmir,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,90.6,"(43.692, 7.24299)"
http://data.linkedevents.org/location/0b6fefd1-d006-3819-a00f-b2ce783e146d,Ubaldi.com Cuisines Saint Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,90.6,"(43.661, 7.19291)"
http://data.linkedevents.org/location/fe65be67-1de7-3977-878c-651536f1774a,Aéroport Nice Côte D'azur - Salon Azur,Aéroport Nice Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,90.4,"(43.6651, 7.2139)"
http://data.linkedevents.org/location/e4ee187d-90d2-31f1-b461-af9dfe826236,Cdsa Alpes-Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,90.4,"(43.6727, 7.20893)"
http://data.linkedevents.org/location/5cbf09a3-9f09-3b97-8c63-777b28c97ec5,Opéra,Opéra de Nice,http://dbpedia.org/resource/Opéra_de_Nice,90.4,"(43.6851, 7.19813)"
http://data.linkedevents.org/location/8726d942-773c-3886-8ead-ad8ee5afc64d,Rotary Club Saint Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,90.4,"(43.6587, 7.1948)"
http://data.linkedevents.org/location/e96fd6a9-5542-3d67-8a9d-902a27ff1520,Soirée Aquaboxing / Saint Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,90.4,"(43.6802, 7.18992)"
http://data.linkedevents.org/location/8c72065f-e8ae-3c95-86ad-65e25b8ef97b,Store de la Cote d'Azur,Observatoire de la Côte d'Azur,http://dbpedia.org/resource/Côte_d'Azur_Observatory,90.4,"(43.7231, 7.251)"
http://data.linkedevents.org/location/ac392e05-9c5c-3664-b1e7-14ead04d7f78,C.H.U Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,90.2,"(43.7211, 7.2733)"
http://data.linkedevents.org/location/8c9bbd10-0e57-3a6b-87c6-d43e6490a286,"Chateau De Nice, France",Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,90.2,"(43.6941, 7.27927)"
http://data.linkedevents.org/location/0c925d91-79be-3e35-98b3-f735aaba6108,Viaduc du Magnan,Magnan (Nice),http://dbpedia.org/resource/Magnan_(river),90.2,"(43.7223, 7.2224)"
http://data.linkedevents.org/location/37a1ca4d-9a15-38bc-a746-eb97b612875d,taxi carros nice aeroport,Carros,http://dbpedia.org/resource/Carros,90.2,"(43.7121, 7.26678)"
http://data.linkedevents.org/location/53a5227e-a564-3dcf-b3cd-91c98df45dc0,"[u'Les Am\xe9ricains et la 6e Flotte \xe0 Villefranche sur mer', u'Les Am\xe9ricains et la 6\xe8me Flotte \xe0 Villefranche sur mer']",Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,90.0,"(43.7, 7.30919)"
http://data.linkedevents.org/location/7818e7ce-555d-3029-9d6c-f673070ee3ab,Nice Properties Villefranche sur Mer,Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,90.0,"(43.7027, 7.30832)"
http://data.linkedevents.org/location/38a3dd1b-6711-39c9-9792-d097b2ee7ed8,Piscine de Saint André de la Roche,Saint-André-de-la-Roche,http://dbpedia.org/resource/Saint-André-de-la-Roche,90.0,"(43.7387, 7.28706)"
http://data.linkedevents.org/location/2e82b25a-e976-3df7-8208-7268fb3e92c2,R et P Paillon,Paillon,http://dbpedia.org/resource/Paillon,90.0,"(43.6946, 7.27903)"
http://data.linkedevents.org/location/1f4ca383-f539-3289-8be5-8784dd5aa21b,Université de Nice Sophia Antipolis - Grand Château,Université de Nice - Sophia Antipolis,http://dbpedia.org/resource/University_of_Nice_Sophia_Antipolis,90.0,"(43.7171, 7.24619)"
http://data.linkedevents.org/location/42c10f9b-d591-319c-96a0-7566f50d2fd6,Centre PMI Magnan,Magnan (Nice),http://dbpedia.org/resource/Magnan_(river),89.8,"(43.6908, 7.24486)"
http://data.linkedevents.org/location/4df798af-cce1-3116-89bb-9544fe2e6e7f,Château De Saygın,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,89.8,"(43.6981, 7.27797)"
http://data.linkedevents.org/location/33cf0826-139f-335f-9a43-e92365af5351,Huset Soleil Villefranche-sur-Mer,Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,89.8,"(43.7052, 7.30702)"
http://data.linkedevents.org/location/b3bf2ec2-416d-3a19-bf19-ae6d04af6758,"Jardin Du Paillon, Nice",Paillon,http://dbpedia.org/resource/Paillon,89.8,"(43.7009, 7.27726)"
http://data.linkedevents.org/location/036ee96a-fa3f-3e6f-adc2-7291fe6c78a0,Nicea/invest,Nicea,http://dbpedia.org/resource/Nice,89.8,"(43.7134, 7.28398)"
http://data.linkedevents.org/location/70a90b00-41c8-3749-b124-2f32b13cc744,Parking G1 Sécurisé - Aéroport Nice Côte d'Azur,Aéroport Nice Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,89.8,"(43.6652, 7.21038)"
http://data.linkedevents.org/location/b19282d1-d4fe-37c1-9f04-88d49a3faa2c,Sages-Femmes Villefranche sur Mer,Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,89.8,"(43.7066, 7.30905)"
http://data.linkedevents.org/location/dec7b860-35e0-307d-bac6-42edc5bedc92,Stade Nicolai,Stade niçois,http://dbpedia.org/resource/Rugby_Nice_Côte_d'Azur_Université-Racing,89.8,"(43.7084, 7.23032)"
http://data.linkedevents.org/location/8465c542-7c20-391e-9cce-7aee99ea729b,Bocage Nice,Cagne,http://dbpedia.org/resource/Cagne,89.6,"(43.7013, 7.26724)"
http://data.linkedevents.org/location/a0a88a9b-8999-3099-96fa-9934f8867765,BNP Paribas - Saint Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,89.4,"(43.6702, 7.19089)"
http://data.linkedevents.org/location/f9f5ca2c-5edf-39ff-8b11-226451ac6325,BNP Paribas - Villefranche Sur Mer,Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,89.4,"(43.7029, 7.30873)"
http://data.linkedevents.org/location/15b31a3e-5a04-3d2c-a82f-1c79521aac0f,Corniche De Magnan,Magnan (Nice),http://dbpedia.org/resource/Magnan_(river),89.4,"(43.7133, 7.23579)"
http://data.linkedevents.org/location/61aeb650-3024-3789-8c4f-17b0487ec72a,Corniche de Magnan,Magnan (Nice),http://dbpedia.org/resource/Magnan_(river),89.4,"(43.7128, 7.23474)"
http://data.linkedevents.org/location/cf38cf3c-cce9-3e08-81f2-fbb8a050ca6b,"[u'Paddle club de Villefranche sur mer', u'Sup in Villefranche']",Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,89.4,"(43.7061, 7.31853)"
http://data.linkedevents.org/location/8868b791-6562-36e9-9c47-12a5884baf6f,Parking P9 Économique - Aéroport Nice Côte d'Azur,Aéroport Nice Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,89.4,"(43.6668, 7.20966)"
http://data.linkedevents.org/location/dadbaeab-8c78-331d-ab76-96d934322c63,Plage Du Port À Saint Jean Cap Ferrat,Saint-Jean-Cap-Ferrat,http://dbpedia.org/resource/Saint-Jean-Cap-Ferrat,89.4,"(43.6862, 7.28409)"
http://data.linkedevents.org/location/3f27b6dc-0f3e-3863-ae86-75f745567195,Promenade Des Anglais Plage,Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,89.4,"(43.6843, 7.23538)"
http://data.linkedevents.org/location/22a5aaaa-72f3-3fd9-b5c9-9250a1ccdc6a,Salon du Cap Ferrat,Cap Ferrat,http://dbpedia.org/resource/Cap_Ferrat,89.4,"(43.6598, 7.20606)"
http://data.linkedevents.org/location/9bbf7f71-630d-3429-8699-fd24f1080f11,Acropolis Parking,Acropolis (Nice),http://dbpedia.org/resource/Palais_des_Congrès_Acropolis,89.2,"(43.7078, 7.28176)"
http://data.linkedevents.org/location/ac217ccf-d947-32a6-8b99-12ad1bf7efcd,Aeroport Nice Côte D'azur Salle D'embarquement A,Aéroport Nice Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,89.2,"(43.6609, 7.20596)"
http://data.linkedevents.org/location/602df473-4876-3b3d-9e89-eebdc6679f6b,Boulevard Cimiez (NICE),Cimiez,http://dbpedia.org/resource/Cimiez,89.2,"(43.7071, 7.27006)"
http://data.linkedevents.org/location/b7684d4e-c458-3473-8a42-a85d0c6136a2,Canilook toilettage saint André de la roche,Saint-André-de-la-Roche,http://dbpedia.org/resource/Saint-André-de-la-Roche,89.2,"(43.7383, 7.28678)"
http://data.linkedevents.org/location/74bb9b40-367d-3519-9483-30041fcafcc5,G2 Garage Sécurisé - Aéroport Nice Côte d'Azur,Aéroport Nice Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,89.2,"(43.659, 7.20434)"
http://data.linkedevents.org/location/2a18254f-50d9-3a12-b248-2a09ff3d7970,Plage De Nice Promenade Des Anglais,Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,89.2,"(43.695, 7.27239)"
http://data.linkedevents.org/location/413cb48a-2d39-43f9-949e-62b5d2e041aa,Musée Masséna,Musée Matisse,http://dbpedia.org/resource/Musée_Matisse_(Nice),89.0,"(43.6952, 7.25894)"
http://data.linkedevents.org/location/159b7978-ee88-3698-a9c6-1e87899d5c1a,Olympic Judo Nice,Olympic Nice,http://dbpedia.org/resource/Olympic_Nice,89.0,"(43.6776, 7.22251)"
http://data.linkedevents.org/location/897ac5eb-6ced-3fed-9f5d-3127437f370f,Paillon Judo,Paillon,http://dbpedia.org/resource/Paillon,89.0,"(43.6947, 7.28661)"
http://data.linkedevents.org/location/bf41879f-ec40-3317-a135-29e0761beffd,Port de Nice cote d'Azur.,Aéroport de Nice-Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,89.0,"(43.6883, 7.24068)"
http://data.linkedevents.org/location/2ac83391-0ff4-3e4e-bf7d-b28a421b122c,Aerial Pole Dance Saint Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,88.8,"(43.6594, 7.19211)"
http://data.linkedevents.org/location/7b6a1346-16e2-3aa8-bfce-62be9161c1ff,Parc du Paillon - Nice,Paillon,http://dbpedia.org/resource/Paillon,88.8,"(43.6962, 7.27071)"
http://data.linkedevents.org/location/fff9040a-072b-38ef-8136-f89c97b34964,"Plage de Nice, Côte d'Azur",Open de Nice Côte d’Azur,http://dbpedia.org/resource/Open_de_Nice_Côte_d'Azur,88.8,"(43.6935, 7.25514)"
http://data.linkedevents.org/location/4840735f-da03-3068-8849-0b6634ff756a,club nautique saint laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,88.8,"(43.6576, 7.19505)"
http://data.linkedevents.org/location/e3c12d02-fb04-34d5-bccc-1ecc17a7fe1a,Apajh Alpes Maritimes,Drap (Alpes-Maritimes),http://dbpedia.org/resource/Drap,88.6,"(43.6996, 7.25929)"
http://data.linkedevents.org/location/0cce4983-45e8-3cb3-9554-245e743211b1,La Voile Rouge Saint Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,88.6,"(43.6577, 7.18625)"
http://data.linkedevents.org/location/70fcc06d-da6f-3007-8e32-b7e794d5a586,A St Andrer De La Roche !,Saint-André-de-la-Roche,http://dbpedia.org/resource/Saint-André-de-la-Roche,88.4,"(43.7391, 7.2895)"
http://data.linkedevents.org/location/8d2e4a91-4bd5-3961-bf69-a27eedce5dea,ALLIANZ RIVIERA P1BIS,Allianz Riviera,http://dbpedia.org/resource/Allianz_Riviera,88.4,"(43.7054, 7.19697)"
http://data.linkedevents.org/location/417fa735-78f0-3c38-9dcb-8aab8c9e90d9,Allianz Riviera Stade De Nice,Allianz Riviera,http://dbpedia.org/resource/Allianz_Riviera,88.4,"(43.6817, 7.18455)"
http://data.linkedevents.org/location/4aea08af-590b-3c3e-9dfd-1b89c5d05008,Antiquites Acropolis,Acropolis (Nice),http://dbpedia.org/resource/Palais_des_Congrès_Acropolis,88.4,"(43.7024, 7.27843)"
http://data.linkedevents.org/location/0cc76455-a1a0-3dac-af95-fc9bfa585463,Bd de Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,88.4,"(43.7199, 7.2739)"
http://data.linkedevents.org/location/cfca27d8-af0e-3ddf-8742-b8858baf0e4e,Bd de Cimiez,Cimiez,http://dbpedia.org/resource/Cimiez,88.4,"(43.7163, 7.27253)"
http://data.linkedevents.org/location/3b3a1203-8687-39dc-88f7-9399c9d1ecc0,"[u""Chateau d'Ax"", u""Ch\xe2teau d'Ax""]",Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,88.4,"(43.6594, 7.19385)"
http://data.linkedevents.org/location/f426408b-094e-38a9-b1a4-be52a9a94cad,Ehrmann Charles,Stade Charles-Ehrmann,http://dbpedia.org/resource/Stade_Charles-Ehrmann,88.4,"(43.7196, 7.27257)"
http://data.linkedevents.org/location/c8f1a30a-7880-306f-879b-969d1d9a3381,La Diacosmie/ Opera de Nice,Opéra de Nice,http://dbpedia.org/resource/Opéra_de_Nice,88.4,"(43.6858, 7.20124)"
http://data.linkedevents.org/location/bdb81497-5d3e-335c-881e-820e18ab6479,Pavillon M,Paillon,http://dbpedia.org/resource/Paillon,88.4,"(43.7251, 7.28307)"
http://data.linkedevents.org/location/ba1cb707-6536-3c1a-8b2c-4b71c8567b96,A Nice Ville,Gare de Nice-Ville,http://dbpedia.org/resource/Gare_de_Nice-Ville,88.2,"(43.6709, 7.20974)"
http://data.linkedevents.org/location/eeda4e0e-12a7-3f08-9543-ccd41d977dc1,Bowling Acropolis,Acropolis (Nice),http://dbpedia.org/resource/Palais_des_Congrès_Acropolis,88.2,"(43.7056, 7.28159)"
http://data.linkedevents.org/location/bb10e53e-5a12-35fc-bb83-f57fabdda6e5,Cathedral Russe Nice,Nice Cathedral,http://dbpedia.org/resource/Nice_Cathedral,88.2,"(43.7027, 7.25417)"
http://data.linkedevents.org/location/630962c6-ee50-32c4-8152-90dd7a423c4b,Controle Technique Autovision Saint-Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,88.2,"(43.6855, 7.18665)"
http://data.linkedevents.org/location/f768023c-d943-3e3e-991b-fa628f24779b,Magnan Hotel Nice,Magnan (Nice),http://dbpedia.org/resource/Magnan_(river),88.2,"(43.6843, 7.23437)"
http://data.linkedevents.org/location/3f91bfdf-ce2d-343a-b3ab-ea15f14603d5,Magnan Plage,Magnan (Nice),http://dbpedia.org/resource/Magnan_(river),88.2,"(43.691, 7.24478)"
http://data.linkedevents.org/location/b299c9b5-d618-3c5c-afa3-a62c3df069fb,Acropolis Voyages,Acropolis (Nice),http://dbpedia.org/resource/Palais_des_Congrès_Acropolis,88.0,"(43.7026, 7.2785)"
http://data.linkedevents.org/location/865d08fd-9321-3296-a73a-178eaa5de304,Crique de la rade de Villefranche-Sur-Mer,Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,88.0,"(43.694, 7.30746)"
http://data.linkedevents.org/location/3c81d284-70f0-305a-913e-3fdcf662d060,Immeuble Les Cèdres,Les Cèdres,http://dbpedia.org/resource/Jardin_botanique_%22Les_Cèdres%22,88.0,"(43.6938, 7.25693)"
http://data.linkedevents.org/location/b51c66f8-5b72-3dd4-bf8d-534350a3792a,Location Annuelle Saint Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,88.0,"(43.66, 7.18313)"
http://data.linkedevents.org/location/33384ecb-0509-32bf-9e6f-6351aad4310e,Pop Sud Bsn Stade du Ray,Stade du Ray,http://dbpedia.org/resource/Stade_du_Ray,88.0,"(43.7228, 7.25882)"
http://data.linkedevents.org/location/6b8ca7a4-76d9-35f5-bfe5-ce88bef3de2a,Signature Flight Support NCE - Nice Côte d'Azur Airport,Nice Côte d'Azur Airport,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,88.0,"(43.662, 7.20491)"
http://data.linkedevents.org/location/e7580704-a3e5-313a-a4c0-74c1f5eeb3d0,Villa Arena,Villa Arson,http://dbpedia.org/resource/Villa_Arson,88.0,"(43.7154, 7.27495)"
http://data.linkedevents.org/location/d2cd7436-8750-31c2-96e0-7c2ca5db80c8,FONCIA FTL CIMIEZ,Cimiez,http://dbpedia.org/resource/Cimiez,87.8,"(43.7146, 7.27172)"
http://data.linkedevents.org/location/34991e86-4d8c-368b-8cc3-0585db8338ce,L'olympio,Olympic Nice,http://dbpedia.org/resource/Olympic_Nice,87.8,"(43.7014, 7.28306)"
http://data.linkedevents.org/location/e3c7ddf0-2ef3-371a-9727-963e7d7b047a,Leadel Carros,Carros,http://dbpedia.org/resource/Carros,87.8,"(43.7562, 7.19757)"
http://data.linkedevents.org/location/6e44a614-233d-3548-9905-4e5f0b1f7d14,Library De Terra-Amata,Terra Amata,http://dbpedia.org/resource/Terra_Amata_(archaeological_site),87.8,"(43.6998, 7.28915)"
http://data.linkedevents.org/location/020dae36-85db-3828-9561-49e2c49179b6,Plage De La Mariniere Villefranche-Sur-Mer,Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,87.8,"(43.703, 7.32044)"
http://data.linkedevents.org/location/cab7f780-42dc-3a2d-9a9d-b5f4394bafe3,Aéroport De Nice Côte D'azur En Direction De La Corse,Aéroport de Nice-Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,87.6,"(43.6675, 7.21)"
http://data.linkedevents.org/location/eeb2e242-ca6d-3a5c-8dea-2c0cfb8810fe,Château de Valrose,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,87.6,"(43.7165, 7.26656)"
http://data.linkedevents.org/location/d1f2d078-4224-39b8-b8b1-640a6d2a4a31,Cimiez Pizza,Cimiez,http://dbpedia.org/resource/Cimiez,87.6,"(43.7109, 7.27112)"
http://data.linkedevents.org/location/dee84cde-8ed5-3a26-afdd-621c809fe382,Cimiez Régal,Cimiez,http://dbpedia.org/resource/Cimiez,87.6,"(43.7267, 7.27566)"
http://data.linkedevents.org/location/bf7f903a-5fac-3c3d-a30a-b6b83c28956a,Jardin botanique de Nice,"Jardin botanique ""Les Cèdres""",http://dbpedia.org/resource/Jardin_botanique_%22Les_Cèdres%22,87.6,"(43.6817, 7.2147)"
http://data.linkedevents.org/location/c8794b34-2cc0-3d8f-8bbe-902448b5ae1d,Promenade des Anglais - Nice city beach,Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,87.6,"(43.6751, 7.22775)"
http://data.linkedevents.org/location/ab515f99-6dcd-3944-afde-c6d0285f2ca6,Boulangerie Multari Saint Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,87.4,"(43.6958, 7.18289)"
http://data.linkedevents.org/location/73014788-9a3f-3275-b809-85d804a6a365,Château CL,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,87.4,"(43.6949, 7.25178)"
http://data.linkedevents.org/location/b19c3fac-cc77-3a15-af7e-9aaccf3b354c,Contre la privatisation de l'aéroport Nice Côte d'Azur,Aéroport Nice Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,87.4,"(43.6642, 7.203)"
http://data.linkedevents.org/location/d841bcc8-b334-384f-97b6-d915ec39d884,"Populaire Sud, Stade Du Ray",Stade du Ray,http://dbpedia.org/resource/Stade_du_Ray,87.4,"(43.7228, 7.25847)"
http://data.linkedevents.org/location/e46b37f8-4859-34cc-ae5f-62eb77606a74,Avenue de Jean Medicin,Avenue Jean-Médecin,http://dbpedia.org/resource/Avenue_Jean_Médecin,87.2,"(43.7015, 7.25848)"
http://data.linkedevents.org/location/c4d04c53-188b-3d22-93a0-dff5843c49b1,Aéroport International Nice,Aeroporto Internacional de Nice,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,87.2,"(43.66, 7.20559)"
http://data.linkedevents.org/location/06b13080-2698-3ba0-8366-16897b5842b7,Bord de Mer sur La Promenade des Anglais,Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,87.2,"(43.6912, 7.24723)"
http://data.linkedevents.org/location/8bd19437-9596-3179-9b95-fd9169943f36,DSI Nice Côte D'Azur,Open de Nice Côte d’Azur,http://dbpedia.org/resource/Open_de_Nice_Côte_d'Azur,87.2,"(43.7025, 7.26847)"
http://data.linkedevents.org/location/c99a3654-d531-3993-b757-9754eda91d1b,Garage Notre Dame de Saint Laurent du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,87.2,"(43.6757, 7.1881)"
http://data.linkedevents.org/location/f7b7b017-8a57-3403-b54f-d7683fa32f75,Monaco Marine Saint Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,87.2,"(43.6572, 7.18441)"
http://data.linkedevents.org/location/285ddc3e-0595-3200-b435-51c42f8ddc6b,Open De Nice - Parc Imperial,Open de Nice,http://dbpedia.org/resource/Open_de_Nice_Côte_d'Azur,87.2,"(43.7049, 7.25177)"
http://data.linkedevents.org/location/fb136912-9930-3360-aa23-6376048f9b36,Parc du Château,Château de Nice,http://dbpedia.org/resource/Castle_of_Nice,87.2,"(43.6979, 7.27955)"
http://data.linkedevents.org/location/d615f7b1-0488-39fa-91e7-89f316a2f543,C.E.D.A.C Terra Amata,Terra Amata,http://dbpedia.org/resource/Terra_Amata_(archaeological_site),87.0,"(43.6976, 7.28904)"
http://data.linkedevents.org/location/c5231567-a0c8-317b-8367-bbd45c8fd338,Cal Notre Dame.,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,87.0,"(43.7035, 7.2646)"
http://data.linkedevents.org/location/b919b7af-25dc-3573-a113-a505a7196f49,"Chez Net, Villefrance-Sur-Mer",Villefranche-sur-Mer,http://dbpedia.org/resource/Villefranche-sur-Mer,87.0,"(43.7032, 7.31182)"
http://data.linkedevents.org/location/b1374c9b-9428-374a-bea1-9c0031dbd5ef,Les Chênes,Les Cèdres,http://dbpedia.org/resource/Jardin_botanique_%22Les_Cèdres%22,87.0,"(43.7198, 7.29393)"
http://data.linkedevents.org/location/083b12cc-881e-3d24-8489-143581850f48,Office de Tourisme de Saint-Laurent-du-Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,87.0,"(43.6577, 7.18836)"
http://data.linkedevents.org/location/c9145f2c-84ef-39d2-8395-7654b55125c9,Promenade Nice,Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,87.0,"(43.6951, 7.2745)"
http://data.linkedevents.org/location/29ff9ff7-0f35-3547-8853-e8f8277937b9,Bus station,Station Nice CP,http://dbpedia.org/resource/Gare_de_Nice_CP,86.8,"(43.7177, 7.2815)"
http://data.linkedevents.org/location/32880c3c-c77e-3910-a319-c8c9e0fc12d2,"[u'CECCI ST LAURENT DU VAR', u'Cecci']",Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,86.8,"(43.6836, 7.18803)"
http://data.linkedevents.org/location/b6b53853-5602-342c-a1dc-738656945420,Les Ecoles Falicon,Falicon,http://dbpedia.org/resource/Falicon,86.8,"(43.7492, 7.27782)"
http://data.linkedevents.org/location/74c65450-29f1-35f7-ae83-5314c9014970,Museum of Marc Chagall,Musée Marc-Chagall (Nice),http://dbpedia.org/resource/Musée_Marc_Chagall,86.8,"(43.7051, 7.26162)"
http://data.linkedevents.org/location/158e0d89-69bb-32ee-b768-4fdae63efb8a,Amplifon St Laurent Du Var,Saint-Laurent-du-Var,http://dbpedia.org/resource/Saint-Laurent-du-Var,86.6,"(43.6704, 7.19039)"
http://data.linkedevents.org/location/54ffc0d3-bd36-3c72-b9cb-c8865d5f44d5,Cagnes sur Mer Promenade,Cagnes-sur-Mer,http://dbpedia.org/resource/Cagnes-sur-Mer,86.6,"(43.6791, 7.20141)"
http://data.linkedevents.org/location/6cc3b67c-417c-367b-b6e0-2be894f913e8,Costa Coffee at Aeroport Nice Cote D Azur Terminal,Aéroport Nice Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,86.6,"(43.66, 7.20595)"
http://data.linkedevents.org/location/6acb9cf2-5cb4-3903-8256-141fe80263ad,Diocesaine De Nice,Diocèse de Nice,http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Nice,86.6,"(43.7185, 7.25504)"
http://data.linkedevents.org/location/70a26a21-2f1f-38d7-be9e-cd9bef6e9da5,Diocésaine de Nice,Diocèse de Nice,http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Nice,86.6,"(43.7006, 7.27603)"
http://data.linkedevents.org/location/47e7065e-e152-39ce-985d-08633c18d50d,Ifsi la Gaude.,La Gaude,http://dbpedia.org/resource/La_Gaude,86.6,"(43.7292, 7.18378)"
http://data.linkedevents.org/location/4de07618-696c-40ab-a3fb-f857c7d7fa8d,Musée Chagall,Musée Marc-Chagall (Nice),http://dbpedia.org/resource/Musée_Marc_Chagall,86.6,"(43.7092, 7.26954)"
http://data.linkedevents.org/location/c96ae4c6-4f69-31ba-bf1b-077df202b62c,Nocleg Nicea Polka,Nicea,http://dbpedia.org/resource/Nice,86.6,"(43.6963, 7.30745)"
http://data.linkedevents.org/location/03f1d466-db13-357c-84d1-7d8dcc442133,Stade du Ray / Musset,Stade du Ray,http://dbpedia.org/resource/Stade_du_Ray,86.6,"(43.7219, 7.26109)"
http://data.linkedevents.org/location/a832a7b1-977d-3dcd-aa55-5569a598997e,Union Locale CGT des Vallées du Paillon,Paillon,http://dbpedia.org/resource/Paillon,86.6,"(43.7411, 7.31094)"
http://data.linkedevents.org/location/f8d180bf-4d52-378b-9e26-95efa60926e8,Aeroport De Nice,Aéroport de Nice-Côte d'Azur,http://dbpedia.org/resource/Nice_Côte_d'Azur_Airport,86.4,"(43.7105, 7.21128)"
http://data.linkedevents.org/location/b84ee9f9-9614-3000-a06b-b6c602f2ec66,Carros Village,Carros,http://dbpedia.org/resource/Carros,86.4,"(43.6817, 7.22888)"
http://data.linkedevents.org/location/46b89dd0-0873-3ee4-91a0-7a3f2ec559b7,Nicea Location Rent,Nicea,http://dbpedia.org/resource/Nice,86.4,"(43.7046, 7.2633)"
http://data.linkedevents.org/location/26395251-6292-3c80-bf98-a606ba60d2f3,"Plage Promenades des Anglais, Nice",Promenade des Anglais,http://dbpedia.org/resource/Promenade_des_Anglais,86.4,"(43.6926, 7.25203)"
http://data.linkedevents.org/location/187a1240-83c5-3ddb-aedf-02b540410d21,Scm Notre Dame,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,86.4,"(43.7042, 7.26798)"
http://data.linkedevents.org/location/af019ceb-f9a2-3dc8-8c44-3bc59d70dd7b,Avenue Notre Dame,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,86.2,"(43.7043, 7.26793)"
http://data.linkedevents.org/location/f34082a2-fc3b-3491-9670-0a207f5c8aa0,Avenue Notre-Dame,Notre-Dame de Nice,http://dbpedia.org/resource/Notre-Dame_de_Nice,86.2,"(43.7045, 7.26874)"
http://data.linkedevents.org/location/f591774e-0d68-3f86-afcc-01bb86d4abbd,Cote De Azur,Open de Nice Côte d’Azur,http://dbpedia.org/resource/Open_de_Nice_Côte_d'Azur,86.2,"(43.6663, 7.18843)"
